0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
0.6645368933677673,-7.0050201416015625,3.2612452507019043,1.2660515308380127,-2.755310535430908,-0.968541145324707,1.0580402612686157,4.584967613220215,-5.7958984375,2.6806631088256836,2.4267091751098633,-2.008152723312378,-2.107365846633911,-4.294855117797852,1.4926977157592773,-2.018754720687866,-0.7190952301025391,7.018251895904541,-2.6396830081939697,-0.6707866191864014,-4.432018280029297,-5.709714889526367,-2.0976154804229736,-1.1898596286773682,-6.537977695465088,2.4888129234313965,-5.943691253662109,-6.361299514770508,0.6460694074630737,-8.922889709472656,-1.1357072591781616,9.209709167480469,6.524168968200684,-1.7696211338043213,2.1382086277008057,6.708022117614746,-2.3711400032043457,1.5910171270370483,1.4655697345733643,1.8129551410675049,1.5203478336334229,-2.3604207038879395,-1.2906031608581543,-5.6841230392456055,0.7898595333099365,-1.4542869329452515,5.30861234664917,2.5302255153656006,-6.359025478363037,-3.7834692001342773
0.27042484283447266,0.2955370843410492,-0.05026978254318237,0.5862855911254883,-2.0048389434814453,-2.3411855697631836,-0.02842724323272705,0.18249273300170898,-0.9482948184013367,0.9791896343231201,0.20831386744976044,0.8937546014785767,1.6904040575027466,-0.27690085768699646,1.092802882194519,-0.7698812484741211,1.1393029689788818,0.01754729077219963,-0.32607221603393555,-1.0140291452407837,-0.8969619274139404,-0.7837968468666077,-1.367023229598999,0.03048771619796753,-0.17803645133972168,-0.29064351320266724,-1.8459293842315674,-1.8024249076843262,-0.09696847200393677,-2.1905126571655273,1.148984432220459,1.820896863937378,0.6594681143760681,2.6059131622314453,-0.9025082588195801,0.22536110877990723,-0.7220259308815002,0.9437168836593628,-1.5328025817871094,-0.388801246881485,1.860269546508789,-1.7815734148025513,1.811531662940979,-0.16011029481887817,0.4340136647224426,-1.2883796691894531,-2.0947203636169434,-2.496011972427368,0.8452714681625366,-2.0988821983337402
0.7144644260406494,-5.652235984802246,1.8793445825576782,1.2354731559753418,-2.0666117668151855,-0.7160201072692871,0.9724351167678833,4.2087178230285645,-4.778415679931641,2.0871129035949707,1.9645271301269531,-1.4502650499343872,-2.1579108238220215,-3.1548144817352295,1.5512316226959229,-1.4079620838165283,-0.5662636756896973,5.497653484344482,-1.0792895555496216,0.8549081087112427,-3.4179184436798096,-4.151922225952148,-1.5492140054702759,-1.206006407737732,-5.176267147064209,1.931975245475769,-3.8904623985290527,-5.118713855743408,-0.1144033670425415,-6.870199680328369,-0.9982501268386841,7.184298515319824,5.1830034255981445,-1.866444706916809,1.759406328201294,5.4395341873168945,-2.526369571685791,1.27833092212677,1.3443284034729004,1.994091272354126,1.4298456907272339,-1.9988657236099243,-0.7766026258468628,-4.34071159362793,0.26432883739471436,-1.09917414188385,4.7410125732421875,2.6402032375335693,-4.640072345733643,-3.1697440147399902
-0.8166045546531677,-4.70406436920166,0.35393643379211426,1.0162360668182373,-1.557990550994873,-0.551733136177063,1.0001962184906006,3.667987823486328,-4.3541460037231445,1.7780522108078003,1.722843050956726,-1.49336838722229,-2.556628704071045,-2.5232653617858887,1.2251616716384888,-0.9651840925216675,-1.1238327026367188,4.761054992675781,-0.4478386342525482,0.6447581052780151,-3.155707359313965,-4.0770368576049805,-1.4573620557785034,-0.8441504240036011,-4.234476089477539,1.8196613788604736,-3.031731128692627,-4.164669513702393,0.48165977001190186,-6.474928379058838,-1.1181389093399048,6.529644012451172,4.592800617218018,-1.3084052801132202,1.5200661420822144,3.9820215702056885,-2.061934232711792,0.0895618200302124,1.3199008703231812,1.885405421257019,0.859138011932373,-1.7693982124328613,-0.6981341242790222,-4.1072998046875,0.7648684978485107,-0.6234066486358643,4.807933807373047,0.014658987522125244,-4.609593391418457,-3.0580570697784424
0.4402660131454468,1.050453782081604,0.5058265924453735,0.17399877309799194,-0.37681812047958374,0.3444743752479553,0.40255337953567505,-0.07062315940856934,0.37047314643859863,0.15057164430618286,-0.0450858473777771,0.23776844143867493,0.28982314467430115,-0.8465689420700073,0.7845224142074585,-0.07278841733932495,0.6133612394332886,-0.7985250353813171,-0.5273506045341492,0.1768290400505066,-1.2499561309814453,-1.3603332042694092,0.014083132147789001,0.5523598194122314,0.05148434638977051,1.2848244905471802,-0.9929415583610535,-1.49839186668396,0.0796588659286499,-1.512357473373413,-0.38981613516807556,0.5131829380989075,1.345893144607544,-0.27633386850357056,-1.2535104751586914,1.6355245113372803,0.27318164706230164,0.788127064704895,0.3667043447494507,-0.7561497688293457,0.7263696789741516,-1.4564974308013916,0.09369927644729614,-0.04074052721261978,0.6757656335830688,-0.9135330319404602,1.0301344394683838,-1.4966049194335938,0.3640438914299011,-0.22591575980186462
0.8093755841255188,-3.6928319931030273,1.211329698562622,1.655343770980835,-1.8035017251968384,0.0006726682186126709,1.331616997718811,2.9198267459869385,-2.1236095428466797,2.077280044555664,0.951191246509552,-0.7601488828659058,-1.8624763488769531,-2.2570958137512207,1.5717544555664062,-0.7857502698898315,-0.6357216835021973,4.448394775390625,-1.6343662738800049,-1.6089332103729248,-2.0807485580444336,-2.8831424713134766,-0.219491109251976,-0.7740480899810791,-4.400557518005371,1.3554768562316895,-1.465898036956787,-2.328033685684204,-0.04154980182647705,-4.969011306762695,-0.4957963824272156,4.114894390106201,2.2007665634155273,-0.9070299863815308,1.1849873065948486,4.280762672424316,-1.917304515838623,-0.04692631959915161,0.8506835699081421,1.922994613647461,-1.4495716094970703,-0.40812286734580994,-0.7285817861557007,-3.3886828422546387,1.6041934490203857,-0.47312092781066895,3.7718238830566406,1.9053658246994019,-2.574921131134033,-1.631124496459961
0.314016729593277,0.27669084072113037,-0.9523361921310425,0.9996691942214966,-0.6511154174804688,0.5322891473770142,-0.6984459757804871,0.9070148468017578,0.1421900987625122,1.2820203304290771,-1.7479736804962158,-0.589992880821228,0.7655820250511169,-0.2527921795845032,0.5400238037109375,-0.6247112154960632,0.9544798731803894,0.7750842571258545,0.8518649339675903,-1.5285978317260742,-1.0799387693405151,-1.3684276342391968,-0.9741033315658569,0.14795173704624176,0.9206135869026184,-0.23470500111579895,-0.5943995714187622,-0.6967496871948242,0.07883715629577637,-0.0183047354221344,0.40327006578445435,0.3948349356651306,0.6032882928848267,2.4409403800964355,-2.769631862640381,0.17783230543136597,-1.5094735622406006,-0.39585036039352417,-1.4286789894104004,0.8322321772575378,0.8371440768241882,-2.8741745948791504,2.111961603164673,1.372831106185913,-0.03183141350746155,-0.5053073167800903,-1.2118868827819824,-0.015655606985092163,1.10154128074646,-2.297544002532959
0.5713450908660889,0.14134636521339417,-0.5672589540481567,1.1367679834365845,-0.8873069882392883,-0.7712847590446472,-1.2222192287445068,0.7277745008468628,-0.9754741787910461,1.0187561511993408,-0.837093710899353,-0.34821927547454834,1.0885196924209595,-0.5759574174880981,-0.2738187313079834,-0.47093772888183594,0.5218364000320435,0.6886426210403442,1.2111787796020508,0.8553066253662109,-0.562406599521637,-1.02456796169281,-0.593363881111145,0.14066457748413086,0.7043998837471008,-0.2751513123512268,-0.7613905668258667,-0.780768096446991,-0.47078937292099,-1.186144471168518,1.3965811729431152,0.7530878782272339,0.43039584159851074,1.5164897441864014,-1.5296339988708496,0.5688870549201965,-0.7760598063468933,-0.46206361055374146,-1.6711214780807495,0.663575291633606,1.2169296741485596,-0.9531533718109131,1.1147305965423584,1.2781001329421997,0.9093245267868042,-0.5901500582695007,-1.3070318698883057,-1.7719162702560425,1.264902949333191,-1.171950101852417
0.9282534122467041,-4.196628570556641,1.4390065670013428,1.7702550888061523,-1.8631529808044434,0.04768750071525574,1.1153572797775269,2.662735939025879,-2.5337305068969727,2.3674697875976562,1.2466492652893066,-1.102990746498108,-2.1539385318756104,-2.553553581237793,1.9993510246276855,-1.1910597085952759,-1.0263185501098633,4.827775001525879,-1.8009107112884521,-0.5848301649093628,-2.5266127586364746,-3.05733060836792,0.46519041061401367,-0.5268090963363647,-4.800658702850342,1.1547529697418213,-2.3563129901885986,-2.8672597408294678,0.2900824546813965,-5.760778903961182,0.08915001153945923,4.9341230392456055,2.9041974544525146,-0.8212321400642395,1.0028187036514282,4.287253379821777,-1.7769500017166138,0.42039060592651367,1.0201774835586548,2.1018590927124023,-0.8110948801040649,0.1428731083869934,-0.16929569840431213,-3.6650047302246094,2.091761589050293,-0.8315672278404236,3.925100088119507,2.089326858520508,-2.66940975189209,-2.1800496578216553
-0.7647266387939453,-0.011202499270439148,1.4754431247711182,-0.1796632558107376,-0.9590431451797485,-1.468388319015503,0.18043039739131927,-0.5919252038002014,-1.1019325256347656,0.6157482862472534,-0.8226111531257629,0.9276941418647766,-0.5849360227584839,-1.3839447498321533,-0.11646539717912674,-0.7485188245773315,1.129366397857666,0.2685394883155823,-0.5620474219322205,0.049150943756103516,-0.5578266978263855,0.4618327021598816,-1.0999515056610107,-0.5221315026283264,-0.020959168672561646,-0.7028364539146423,-0.4599159359931946,-0.9257993698120117,0.3195912539958954,-0.7741778492927551,0.28541824221611023,0.511945366859436,0.48096516728401184,0.6824257373809814,-0.04299786686897278,-0.6936725974082947,-0.5357335209846497,1.1227681636810303,-0.1400112509727478,0.30203109979629517,-0.28737926483154297,-0.42516615986824036,1.1305423974990845,0.6568825244903564,-0.46949025988578796,-0.9400064945220947,0.055180132389068604,-1.0941200256347656,0.5303182005882263,-0.18294498324394226
