0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
-4.614306449890137,-1.0019352436065674,0.8725778460502625,1.3009519577026367,-0.04119300842285156,-5.197812080383301,3.4419150352478027,-8.332719802856445,-1.0585895776748657,0.8145793676376343,-3.871605634689331,4.9129133224487305,7.279020309448242,0.7336829900741577,0.21242356300354004,2.965214252471924,-3.260941505432129,1.5481433868408203,-5.128908157348633,2.4121153354644775
-2.4490087032318115,-0.1465909481048584,1.6418581008911133,6.031531810760498,5.097900867462158,-0.7950159311294556,3.4021730422973633,-4.2221879959106445,6.751194000244141,-2.584515333175659,-6.161713600158691,3.3333988189697266,-1.0801161527633667,1.7660071849822998,-2.54368257522583,-5.557833671569824,-1.0192891359329224,2.475389003753662,-4.187412738800049,1.63438081741333
-2.578514337539673,-0.3730347156524658,0.882023811340332,1.3320404291152954,-0.011877298355102539,-3.6436033248901367,2.691971778869629,-6.861588001251221,-0.4689912796020508,0.45941877365112305,-2.746666431427002,3.5377285480499268,6.541233062744141,0.860556960105896,-1.0175197124481201,3.895319700241089,-1.9861862659454346,0.6317642331123352,-3.1557674407958984,1.4523088932037354
-2.0076754093170166,0.562833309173584,0.31984174251556396,2.2423386573791504,0.08196461200714111,-2.8582863807678223,2.8945178985595703,-5.555366516113281,-1.170081615447998,0.6699250340461731,-2.5125904083251953,2.797402858734131,6.180891990661621,-1.0129852294921875,-0.6150151491165161,3.8780312538146973,-2.094566583633423,0.6726648807525635,-2.535994529724121,1.1898880004882812
-1.4557095766067505,-0.8666014671325684,0.5370941758155823,-0.7838332653045654,0.12391793727874756,-0.5056267380714417,0.38328996300697327,-0.6982173919677734,0.14863213896751404,-0.3823346793651581,-1.1885546445846558,1.5498906373977661,1.4760854244232178,-1.853670358657837,1.2364296913146973,-1.942077398300171,-0.6643550395965576,-0.15763890743255615,-0.7365773320198059,-0.8848769664764404
-2.204972267150879,0.6448065042495728,0.7393887042999268,0.9719285368919373,0.3551952838897705,-2.6461095809936523,2.3592469692230225,-5.040777683258057,-1.8044352531433105,1.0736932754516602,-0.7526819705963135,1.4877959489822388,4.219485282897949,2.4484570026397705,1.1917237043380737,3.0755114555358887,-2.4672842025756836,-0.04236346483230591,-2.6651535034179688,2.661245822906494
-1.4923641681671143,-4.142805576324463,3.4376320838928223,0.44666314125061035,0.1040099710226059,-0.2806663513183594,3.616105794906616,2.0731968879699707,0.6915649175643921,1.83502995967865,-1.6023122072219849,-4.38268518447876,1.6158581972122192,-3.7664670944213867,-0.754664421081543,-1.696031093597412,0.554416835308075,1.6532082557678223,-7.77479887008667,-3.294990062713623
-2.301201820373535,-1.5507209300994873,3.1369433403015137,2.9404895305633545,-1.2368085384368896,-1.233520746231079,2.2790398597717285,0.3526724576950073,-1.8129268884658813,0.8711201548576355,-1.2572238445281982,0.2940784692764282,0.9645684957504272,0.6185426712036133,1.4165679216384888,-3.3380703926086426,-3.262972831726074,2.9776649475097656,-3.5705647468566895,3.8532235622406006
-2.607959270477295,0.09303855895996094,0.8818225860595703,0.9894707798957825,0.02760601043701172,-2.813706159591675,2.382533073425293,-5.342353820800781,-1.5782526731491089,0.4447175860404968,-0.9344382882118225,1.300910472869873,4.537069320678711,2.0505166053771973,0.7940251231193542,3.38053297996521,-2.5510518550872803,0.3751601576805115,-2.73777174949646,2.0718746185302734
-2.83951473236084,-0.4442899227142334,-1.989698052406311,0.48058727383613586,-2.437832832336426,2.3063056468963623,-0.18935462832450867,1.5066860914230347,-0.6767911314964294,-2.31052303314209,-1.5837396383285522,0.37438786029815674,-3.2567808628082275,-2.828418493270874,2.8826744556427,-2.5695059299468994,-2.04080867767334,2.891824722290039,0.7997570037841797,-1.1285600662231445
